sample1,sample2,sample3,sample4,sample5,sample6,sample7,sample8,sample9,sample10,sample11,sample12,sample13,sample14,sample15,sample16,sample17,sample18,sample19,sample20
0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
37,37,0,0,0,0,0,0,0,42,0,0,0,0,0,0,0,0,0,9
136,136,2,0,138,28,51,56,0,12,4,51,46,112,59,9,0,74,35,75
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,27,0,0,0,0,0,0,0,0
0,0,0,0,0,104,0,0,0,0,0,0,0,0,0,0,0,0,0,5
0,0,0,0,0,0,0,15,0,0,0,0,107,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,38
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
35,35,0,0,86,0,0,0,0,0,0,48,0,0,0,0,0,0,96,4
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
7,7,0,0,33,0,0,0,0,0,0,0,0,25,0,29,0,0,31,42
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,1,66,56,2,0,0,0,0,63
0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
158,158,0,0,68,0,0,27,0,15,0,0,0,47,1,46,0,1,99,30
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
144,144,0,0,160,2,0,92,0,0,0,24,88,42,0,14,0,96,90,69
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,1,0,21,0,20,0,0,0,23,0,54
213,213,59,1,447,72,231,83,0,42,6,28,290,189,414,47,0,380,273,498
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
250,250,197,0,219,87,172,5,0,0,0,24,145,120,0,1,0,131,63,0
0,0,0,0,0,0,210,59,0,0,0,0,0,0,0,0,0,30,0,69
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,132,0,0,0,0,0,0,0,1,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,30,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,47,127,0,97,0,0,0,10,0,91,0,16,0,170,6,66
223,223,0,1,81,164,65,272,0,24,0,98,163,57,74,34,0,0,120,90
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
88,88,0,0,222,150,157,302,3,179,0,28,1,94,74,27,1,13,0,158
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,20,67,0,0,0,0,11,0,0
0,0,0,0,5,0,0,85,0,0,0,0,0,0,0,0,0,23,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,10,0,54,0,43,244,47,0,0,0,76,0,0
52,52,0,0,1,0,0,0,0,0,0,48,0,39,244,0,0,0,84,0
33,33,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,26,0,0,0,0,0,0
97,97,0,1,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,3
236,236,0,0,0,160,139,0,0,0,0,0,35,287,0,76,0,88,118,77
0,0,0,0,0,0,0,107,0,0,0,81,2,45,0,0,0,186,0,0
11,11,0,0,0,4,26,161,0,0,0,0,0,0,0,0,0,0,13,93
0,0,0,0,0,0,0,57,0,31,0,0,22,40,0,0,0,105,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
141,141,0,0,144,79,0,101,1,108,0,214,233,420,508,60,0,264,102,177
0,0,0,0,0,0,0,0,0,0,0,29,0,69,0,0,0,1,0,59
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,27,19,0,9,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
250,250,0,0,0,133,0,0,0,0,0,11,0,71,0,0,0,21,45,0
0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
0,0,0,0,142,1,55,14,0,0,0,0,0,0,0,0,0,1,0,27
0,0,0,0,0,0,146,0,0,0,0,27,0,0,0,0,0,0,16,66
0,0,0,0,3,0,2,4,0,0,0,0,0,0,0,0,0,0,6,0
58,58,0,0,0,0,0,0,0,0,0,66,0,33,0,0,1,6,0,1
0,0,0,0,45,0,0,1,0,2,0,61,145,4,0,18,0,101,105,106
0,0,0,0,0,0,0,0,0,0,0,0,0,34,0,0,0,0,0,22
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,17,0,0,0,0,0,0,0,0,0,26,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,40,0,0,0,0,0,0
0,0,0,0,148,0,0,8,0,0,0,0,0,0,0,2,0,165,1,41
395,395,0,0,0,124,72,85,2,31,16,53,159,136,289,13,0,83,266,31
0,0,0,0,0,0,0,0,0,0,0,1,42,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
121,121,0,0,167,219,0,337,0,0,0,18,0,83,211,0,0,30,248,42
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
111,111,0,0,0,2,0,0,0,0,0,0,0,151,0,0,0,0,0,131
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
208,208,135,0,79,0,132,300,0,100,0,43,0,133,138,21,0,287,137,182
0,0,0,0,0,161,0,0,0,0,0,0,0,0,0,0,0,127,0,4
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,7,0,0,0,0,0,0,0,0,0,0,0,0
77,77,0,0,1,0,0,3,0,0,0,0,0,58,0,0,0,0,0,0
81,81,0,0,54,7,0,21,0,54,0,80,108,112,0,0,0,43,0,1
0,0,0,0,0,0,152,25,0,0,0,0,0,48,0,0,0,1,0,0
0,0,0,0,0,0,0,0,0,0,0,0,52,0,0,0,0,0,0,1
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1,1,0,0,1,0,0,76,0,0,0,92,23,84,0,0,0,66,27,0
10,10,0,0,0,0,0,13,0,7,0,0,0,10,0,0,0,33,45,12
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
33,33,0,0,0,173,0,166,0,0,0,0,0,0,1,0,0,77,139,0
29,29,1,0,7,0,0,51,0,0,0,0,18,0,0,0,0,71,69,31
2,2,0,0,0,107,0,1,0,0,0,0,0,0,0,1,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,2,33,0
0,0,0,0,9,0,96,14,1,0,0,1,0,113,0,0,0,2,72,0
86,86,0,0,0,0,36,0,0,0,0,0,0,0,0,0,0,0,0,72
54,54,0,0,77,101,197,139,0,116,0,0,0,38,0,0,1,0,139,223
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,57,35,0,0,0,0,0,0,0,42,0,0,0,15
0,0,0,0,0,79,0,439,1,0,0,0,147,75,0,30,0,0,243,3
0,0,0,0,8,0,0,0,0,0,0,30,0,43,0,0,0,162,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
120,120,1,0,23,9,0,37,0,1,0,67,1,34,2,28,0,193,0,5
0,0,0,0,207,0,0,108,0,0,6,0,59,0,0,11,0,40,0,76
0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,11,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,30,0,0,0,0,0,0
0,0,0,0,0,0,84,0,0,0,0,0,0,66,0,0,0,0,0,37
3,3,0,0,0,0,99,0,0,32,0,27,0,73,0,0,1,68,0,15
0,0,0,0,36,0,0,0,0,0,0,0,0,0,0,0,0,153,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,56,218,9,66,0,2,0,92,61,0,223,30,0,0,101,213
12,12,0,0,0,8,0,60,0,30,0,0,0,0,0,0,0,17,0,0
0,0,0,0,44,0,0,2,0,0,0,0,42,0,0,0,0,0,0,0
0,0,0,0,0,0,19,0,0,0,0,0,0,0,0,0,0,0,0,3
0,0,0,0,0,0,0,0,0,0,0,12,193,32,0,0,0,23,5,0
0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,20,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,220,133,0,63,1,47,0,0
0,0,0,0,0,0,16,0,0,0,0,0,149,0,0,0,0,4,0,15
108,108,0,0,0,0,105,0,0,0,0,0,57,0,0,0,0,0,3,0
0,0,240,0,0,0,0,0,0,0,0,5,0,51,0,0,0,0,63,19
0,0,0,0,0,40,0,0,0,0,0,0,271,38,0,0,0,0,0,9
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,50
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
38,38,0,0,46,0,150,54,0,0,0,31,102,12,0,6,0,226,110,16
0,0,0,0,0,0,0,0,0,0,0,0,0,126,0,2,0,0,0,12
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,24,0,67,0,0,0,0,0,0
0,0,0,0,0,68,0,0,0,0,0,0,0,0,0,1,0,266,0,59
0,0,0,0,56,0,4,0,0,0,0,25,166,96,0,1,0,10,1,65
86,86,0,0,0,5,0,44,0,0,0,7,43,51,0,0,0,40,33,35
232,232,17,2,126,1,2,57,2,0,0,154,504,96,467,1,0,219,205,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,108,0,0,0,32,0,0,0,0,0,0,0,0
718,718,298,2,678,364,482,915,0,612,12,233,298,647,795,84,2,636,687,277
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
55,55,0,0,13,0,0,0,0,0,0,0,112,60,95,0,0,0,57,54
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
192,192,1,2,35,133,123,45,2,12,8,101,554,59,10,0,0,141,257,220
0,0,0,0,142,0,0,0,0,0,0,0,0,0,0,0,0,88,0,23
80,80,0,0,118,0,1,201,0,0,0,2,59,0,0,13,0,18,0,0
37,37,0,0,0,0,171,53,0,0,0,0,0,0,0,0,0,38,55,1
0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,18,34,21
0,0,0,0,93,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
335,335,0,0,402,84,53,69,1,123,30,0,441,120,586,158,0,61,382,49
0,0,0,0,0,37,0,41,0,0,0,0,63,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
75,75,0,0,0,0,0,0,0,0,0,0,84,97,0,0,0,0,0,0
128,128,26,0,102,0,13,17,0,0,1,26,0,3,2,37,0,10,25,1
0,0,0,0,0,0,0,0,0,0,0,78,7,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
5,5,0,0,0,0,0,152,0,0,0,0,0,0,123,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,14,0,0,0,0,0,0,1,0,0,21,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
41,41,0,0,0,125,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,56,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
18,18,0,0,64,0,132,95,0,60,0,63,249,201,0,40,0,215,16,126
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,1,8,0,0,55,0,0,0,59,245,51,9,18,0,1,0,17
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,8,0,0,0,0,0,0,0,0,0,0,0,0,0
1,1,0,1,0,5,109,76,0,0,0,20,0,52,0,1,0,77,0,101
0,0,0,1,0,0,0,0,0,0,0,9,0,72,0,0,0,16,0,31
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,114,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
86,86,0,0,0,0,0,0,0,0,0,84,0,0,0,0,0,0,86,285
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
111,111,0,0,0,0,0,124,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,10,0,0,0,0,0,0,6,27,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
11,11,0,0,57,0,0,22,0,0,0,0,40,18,0,0,0,0,24,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,195,1,1,0,0,106,51,0,75,0,0,0,122
0,0,0,0,0,0,127,0,0,18,0,0,0,0,0,0,0,6,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
166,166,0,1,77,105,383,118,0,1,0,41,137,0,0,0,0,160,112,95
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
65,65,0,0,85,0,0,58,0,0,11,0,0,57,0,61,0,52,4,48
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
46,46,0,0,98,68,27,0,0,1,16,0,0,0,0,0,0,121,30,5
83,83,0,0,0,0,0,0,0,0,0,67,63,46,0,20,0,29,0,12
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
5,5,0,0,0,0,0,6,0,0,0,0,0,0,14,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,18,0,0
106,106,0,2,304,117,0,259,0,155,0,74,1,6,0,26,0,257,14,123
69,69,0,0,0,0,0,17,0,1,0,0,0,142,0,1,0,292,0,0
0,0,0,0,0,0,0,84,0,0,0,33,0,0,1,0,0,66,0,88
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,65,0,0,0,0,0,25,0,22,0,10,0,40
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,19,0,0,0,0,0,0,14
0,0,0,1,0,0,0,0,0,1,0,21,181,169,0,0,0,12,0,19
0,0,0,0,1,0,0,47,0,0,0,0,0,38,0,0,0,0,0,161
1,1,0,0,19,72,74,33,0,13,0,0,29,47,0,8,0,0,18,13
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
30,30,0,0,52,0,58,35,0,17,0,36,10,9,0,0,0,44,0,40
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,2,0,0,0,0,0,2,17,0,0,0,0,0,0,7
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,23,0,0
0,0,0,0,0,0,35,99,0,0,0,0,119,6,0,0,0,49,38,133
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4,4,0,0,0,0,0,0,0,0,0,0,31,9,0,0,0,0,0,0
40,40,0,0,216,0,0,0,0,0,0,0,0,0,0,0,0,169,0,0
144,144,0,0,0,58,122,0,0,70,0,0,133,0,0,1,0,0,0,74
0,0,0,0,81,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
97,97,0,1,0,0,0,1,0,0,0,16,0,0,0,0,0,162,0,0
0,0,0,0,0,0,0,75,0,0,0,0,0,0,134,0,0,0,0,48
0,0,0,0,87,0,0,0,0,0,5,18,180,49,143,35,0,14,49,43
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,39,0,46,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
219,219,0,0,96,14,41,29,1,87,0,3,109,122,50,46,0,114,82,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,24,0,223,2,0,0,1,24,0,0,0,13,0,39,4,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
62,62,0,0,88,0,0,0,0,0,0,0,0,71,256,0,0,6,0,79
73,73,0,0,0,0,0,7,0,0,0,0,0,37,95,0,0,150,1,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
68,68,0,1,0,0,0,0,0,0,0,40,0,0,135,29,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
